StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
33,Cumberland Bay,5/22/08,1030,U,9,12.4,6.3,13.2,0.44,9.3,2.92,4.6,0
33,Cumberland Bay,6/5/08,1030,U,10,10.5,5.4,13.9,0.42,13.3,4.43,5.4,53300
33,Cumberland Bay,6/11/08,1409,U,5.5,13.8,5.6,13.5,0.39,,3.47,2.8,
33,Cumberland Bay,6/24/08,930,U,8,18.3,6.4,14.6,0.4,19.2,3.2,4,
33,Cumberland Bay,6/24/08,1025,U,6,14.3,8.7,14.3,0.38,19.4,2.84,3,0
33,Cumberland Bay,7/8/08,1030,U,8,18.2,7.8,14.3,0.5,22.3,4.54,4,
33,Cumberland Bay,7/10/08,1000,U,6.5,16.5,7.6,14.6,0.42,22.5,8.21,3.2,1.00E+06
33,Cumberland Bay,7/22/08,1240,U,7.8,16.7,7.4,14.2,0.38,23,2.43,3.9,
33,Cumberland Bay,8/4/08,957,U,6.5,15.1,6.6,14.3,0.38,22.3,3.79,3.3,
33,Cumberland Bay,8/12/08,1030,U,8.5,14.6,9.2,13.7,0.32,22.6,3.9,4.3,4.26E+06
33,Cumberland Bay,8/13/08,901,U,7.5,18.3,7.3,14.2,0.4,22.4,5.09,3.8,
33,Cumberland Bay,8/29/08,1025,U,9,14,7.6,13.6,0.31,21,3.71,4.2,9.36E+06
33,Cumberland Bay,9/2/08,1027,U,1,14.9,6.2,14.6,0.37,21.7,,4.7,
33,Cumberland Bay,9/22/08,1045,U,10,12.5,7.8,14,0.37,17,4.84,7.1,2.18E+06
33,Cumberland Bay,10/10/08,1015,U,10,12.6,8.4,14.1,0.34,14.7,0.95,6.5,579000
33,Cumberland Bay,4/20/09,1025,U,10,12.2,10.1,14.1,0.43,4.6,0.78,6.6,10800
33,Cumberland Bay,5/5/09,1050,U,10,17.7,10.4,13.9,0.42,8.4,1.39,6.4,0
33,Cumberland Bay,5/20/09,1020,U,8.2,11.8,7.2,13.5,0.42,9.9,2.57,4.1,0
33,Cumberland Bay,6/4/09,1030,U,9,11.8,5.8,13.8,0.38,13.3,2.04,4.5,9370
33,Cumberland Bay,6/8/09,1238,U,COM,,,,,,,2.4,
33,Cumberland Bay,6/23/09,1035,E,9.4,13.2,7,13.8,0.4,13.7,1.22,4.7,0
33,Cumberland Bay,6/23/09,1055,H,COM,12.1,5.2,14,0.42,,,,
33,Cumberland Bay,7/8/09,1352,U,9.2,12.7,6.8,13.9,0.34,19,1.82,4.6,
33,Cumberland Bay,7/10/09,1025,U,5.4,14,7.8,13.7,0.37,,4.85,2.7,0
33,Cumberland Bay,7/21/09,1250,U,9.6,13.3,6.2,13.9,0.37,20.7,2.65,4.8,
33,Cumberland Bay,7/27/09,1040,U,7.6,14.2,6.6,13.9,0.33,22,4.03,3.8,666000
33,Cumberland Bay,8/5/09,1250,U,7.2,12.6,9.1,14,0.32,22.6,2.19,3.6,
33,Cumberland Bay,8/10/09,1040,U,7.8,11.4,6.8,14,0.27,21.7,4.99,3.9,642000
33,Cumberland Bay,8/28/09,1025,U,7.8,20.7,12,14.4,0.37,22.2,5.41,3.9,585000
33,Cumberland Bay,9/16/09,1040,U,10,13.3,8.2,14.2,0.3,19.2,2.33,5.4,2.40E+06
33,Cumberland Bay,4/15/10,1025,U,10,13.3,9.9,13.2,0.38,6.2,H0.86,5.5,0
33,Cumberland Bay,5/11/10,950,U,10,10.8,8.6,13.7,0.39,7.5,H1.38,6.4,0
33,Cumberland Bay,5/18/10,1030,U,1,12.3,12.1,13.8,0.48,10.6,,3.5,
33,Cumberland Bay,5/24/10,1040,U,8.4,11.8,6.5,13.9,0.36,15.7,H3.23,4.2,0
33,Cumberland Bay,6/3/10,1110,E,7,11.7,5.5,13.5,0.36,15.6,H3.82,3.5,
33,Cumberland Bay,6/3/10,1120,H,9,10.2,<5,13.5,0.34,,,,
33,Cumberland Bay,6/9/10,1125,U,8.8,10.4,7.5,13.5,0.37,13.1,1.04,4.4,0
33,Cumberland Bay,6/17/10,1010,U,6,16,9.1,13.6,0.34,15.1,H2.61,3,
33,Cumberland Bay,7/2/10,1030,U,10,12.1,8.9,13.4,0.29,18,2.59,5.1,0
33,Cumberland Bay,7/8/10,1000,U,8,23.2,6.3,13.6,0.3,23.6,3.48,4,
33,Cumberland Bay,7/15/10,1020,U,10,15.4,H7.7,13.6,0.33,24.4,4.85,5,0
33,Cumberland Bay,7/19/10,1230,U,COM,17.8,<5,13.8,0.35,,,3.5,
33,Cumberland Bay,7/30/10,1015,U,10,12.4,6.4,13.8,0.29,22.2,3.14,5.1,1.58E+06
33,Cumberland Bay,8/9/10,1220,U,8,14.6,J5,13.5,0.25,,2.31,4,
33,Cumberland Bay,8/12/10,1100,U,8,15.1,7.7,13.6,0.21,22.7,5.93,4,422000
33,Cumberland Bay,8/18/10,950,U,8,13.4,6.7,13.6,0.15,,2.17,4,
33,Cumberland Bay,8/26/10,1025,U,9.8,16.6,13.1,13.5,0.23,22,3.99,4.9,637000
33,Cumberland Bay,9/2/10,1000,U,1,15.7,9.7,13.5,0.28,23,,4,
33,Cumberland Bay,9/20/10,1230,U,9,14.3,6.5,14.1,0.31,18.2,2.57,4.5,
33,Cumberland Bay,9/20/10,1040,U,10,12.8,7.8,13.7,0.26,17.9,3.54,5.7,3.79E+06
33,Cumberland Bay,6/6/11,1145,E,3.2,37.9,10,11.9,0.43,15.1,9.47,1.6,199000
33,Cumberland Bay,6/6/11,1205,H,COM,29.3,8.1,12.9,0.41,,,,
33,Cumberland Bay,6/15/11,1236,U,4,23.3,12.5,12.4,0.44,17,6.22,2,
33,Cumberland Bay,6/20/11,1245,U,5,14.1,8,12.5,0.37,18.3,5.27,2.5,
33,Cumberland Bay,6/27/11,1020,E,5,22.3,14.4,12.5,0.42,19.6,1.81,2.5,0
33,Cumberland Bay,6/27/11,1045,H,COM,12.8,10.4,12.6,0.37,,,,
33,Cumberland Bay,7/7/11,1316,U,6,15.6,9.3,12.4,0.37,21.5,7.04,3,
33,Cumberland Bay,7/11/11,1040,U,7.2,21.4,13.5,12.2,0.36,21.8,6.68,3.6,0
33,Cumberland Bay,7/22/11,926,U,6,29.8,7.6,12.9,0.32,,3.54,3,
33,Cumberland Bay,8/5/11,915,U,9,16.3,6.8,12.3,0.35,23.2,J2.16,4.5,
33,Cumberland Bay,8/8/11,1020,U,7.8,12.7,8.1,12.7,0.29,23,J5.32,3.9,1.15E+07
33,Cumberland Bay,8/31/11,914,U,2,H29,H9.9,H12.3,H0.4,17,H4.3,1,
33,Cumberland Bay,9/1/11,1055,U,1,H19,,H12.7,,18.8,,2,1.08E+08
33,Cumberland Bay,9/19/11,945,U,8.4,16.7,8,H12.5,0.35,17.8,H6.98,4.2,3.20E+06
33,Cumberland Bay,10/6/11,1010,U,10,H13.4,H10.6,H12.2,0.4,14.4,H2.18,5,525000
33,Cumberland Bay,10/17/11,1308,U,6,16.5,10.2,H13,H0.4,14.1,H0.61,3,
33,Cumberland Bay,10/26/11,945,U,10,12.2,8.9,H12.4,0.39,13,H0.71,7.2,120000
33,Cumberland Bay,4/20/12,1010,U,10,13,10,12.4,0.32,7.8,H0.97,6,0
33,Cumberland Bay,5/16/12,935,U,4.8,14.2,13.3,11.8,0.39,13.2,H4.52,2.4,
33,Cumberland Bay,6/1/12,1030,U,8.4,11.8,6.3,12.1,0.33,17.7,3.41,4.2,76400
33,Cumberland Bay,6/6/12,940,U,8.6,10.9,5.3,12,0.32,16.1,2.75,4.3,
33,Cumberland Bay,6/22/12,1020,U,7.2,13.5,6.9,12.7,0.34,20.2,4.31,3.6,101000
33,Cumberland Bay,6/25/12,1030,U,6.2,16.7,6.1,12.9,0.39,20.5,4.62,3.1,
33,Cumberland Bay,7/11/12,1523,U,5.6,15.1,<5,12.4,0.34,23.7,7.1,2.8,
33,Cumberland Bay,7/13/12,1100,U,5.6,16.8,7.6,12.9,0.34,22.9,8.36,2.8,957000
33,Cumberland Bay,7/19/12,1430,U,6,14.8,<5,12.8,0.34,24,H2.65,3,
33,Cumberland Bay,8/1/12,945,U,8,13.6,11,12.8,0.3,23.8,H1.31,4,1.28E+06
33,Cumberland Bay,8/9/12,940,U,7.8,H18.1,8.6,12.6,H0.31,23.8,H2.58,3.9,
33,Cumberland Bay,8/14/12,1035,U,6.8,19.7,9.7,13.1,H0.29,24.3,H6.38,3.4,2.53E+06
33,Cumberland Bay,8/24/12,950,U,10,H16.2,H5.4,13.1,H0.23,23.2,H1.78,6.4,
33,Cumberland Bay,9/7/12,1000,U,10,15.5,7.3,12.6,H0.24,,H3.75,5.3,4.27E+06
33,Cumberland Bay,9/11/12,1335,U,6.2,14.4,5.3,H13.4,H0.24,21,H7.24,3.1,
33,Cumberland Bay,9/24/12,1330,U,8,H10.6,H6.7,H13.1,0.26,18.1,H1.27,4,
33,Cumberland Bay,10/3/12,1020,U,10,11.9,8,12.9,0.26,16.6,H2.4,8.2,897000
33,Cumberland Bay,10/17/12,1100,U,10,11.8,8.6,12.8,0.31,13.3,0.92,6,
33,Cumberland Bay,10/24/12,1045,U,10,11,H8.4,12.8,H0.3,12.3,1.4,8,239000
33,Cumberland Bay,5/1/13,1035,U,6.4,10.5,7.1,12.2,0.34,10.1,H2.81,3.2,39000
33,Cumberland Bay,5/17/13,1025,U,10,8.9,5.3,13.2,0.34,9.3,1.79,6.9,28400
33,Cumberland Bay,5/30/13,940,U,5,13.4,14.4,13.1,0.41,13.2,4.99,2.5,
33,Cumberland Bay,6/14/13,926,U,3,20.1,10.4,11.8,0.44,15.7,10.65,1.5,
33,Cumberland Bay,6/21/13,944,U,4,12.4,6.8,12.2,0.34,16.6,3.75,2,
33,Cumberland Bay,6/21/13,1000,E,6,14.9,8.6,11.4,0.35,16.6,3.86,3,219000
33,Cumberland Bay,6/21/13,1050,H,COM,8.9,7.1,12.4,0.32,,,,
33,Cumberland Bay,7/9/13,1040,U,3,25.6,12.4,H12.1,0.41,22.3,6.93,1.5,140000
33,Cumberland Bay,7/11/13,1104,U,2.5,18.6,8.7,H12.2,0.37,24,7.88,1.3,
33,Cumberland Bay,7/18/13,920,E,7.5,20.6,8.1,12.1,0.37,25.1,5.15,3.8,
33,Cumberland Bay,7/18/13,930,H,COM,18.1,5.4,12.7,0.27,,,,
33,Cumberland Bay,7/29/13,1015,U,5,17.9,8.9,12.4,0.39,22.9,15.89,2.5,1.30E+06
33,Cumberland Bay,8/2/13,934,U,4.5,16.6,8.7,12.8,0.35,22,H9.84,2.3,
33,Cumberland Bay,8/29/13,1030,U,10,12.3,9.2,12.6,H0.3,21.2,H4.92,5,
33,Cumberland Bay,9/17/13,1322,U,9.5,12.4,9.2,H12.6,0.36,18.1,H6.48,4.8,
33,Cumberland Bay,9/18/13,1015,U,10,12.5,8.6,H13,H0.32,17.3,H5.2,5.2,1.87E+06
33,Cumberland Bay,9/26/13,1048,U,10,9.7,J7.8,13,0.28,16.4,H3.43,6.3,197000
33,Cumberland Bay,10/11/13,1525,U,10,12.6,5.7,13,0.34,16,4.02,5,510000
33,Cumberland Bay,5/13/14,1316,U,10,13,7,13.3,0.44,8.1,1.91,5,
33,Cumberland Bay,5/13/14,1030,U,9,12.1,8.6,13,0.43,7.7,2.91,4.5,78500
33,Cumberland Bay,6/5/14,1445,U,7.6,17.2,J5.3,13.7,0.39,15.6,2.72,3.8,
33,Cumberland Bay,6/5/14,1030,U,10,11.4,6.1,13.1,0.33,13.9,2.42,6.5,29900
33,Cumberland Bay,6/17/14,1500,U,8,11.1,7.1,13.7,0.41,19.1,3.49,4,
33,Cumberland Bay,7/3/14,1010,U,10,12.7,8.7,13.3,0.41,22.2,2.3,5.2,145000
33,Cumberland Bay,7/10/14,1159,U,7,14.3,6.4,13.5,0.39,19.7,4.23,3.5,
33,Cumberland Bay,7/17/14,1201,U,6,13.6,6.2,13.4,0.45,21.3,3.94,3,
33,Cumberland Bay,7/25/14,940,U,7.8,11.6,6.5,13.8,0.42,22.2,3.26,3.9,292000
33,Cumberland Bay,8/4/14,1206,U,6.8,18.5,11.6,14,0.41,22.3,4.12,3.4,
33,Cumberland Bay,8/15/14,1110,U,10,12.5,8.8,13.8,0.32,21.2,1.16,5.7,2.11E+06
33,Cumberland Bay,8/29/14,930,U,10,15.8,8.5,13.8,0.32,21,2.91,5.2,1.45E+06
33,Cumberland Bay,9/8/14,1627,U,7.8,13.4,7.3,14.3,0.34,21.7,3.26,3.9,
33,Cumberland Bay,9/18/14,1020,U,10,14.6,7,14.2,0.33,,2.45,5.7,
33,Cumberland Bay,9/23/14,1000,U,10,J9.5,8.6,13.9,0.33,16,1.47,7.1,211000
33,Cumberland Bay,10/1/14,1444,U,9.8,9.8,5,14,0.3,,3.57,4.9,
33,Cumberland Bay,10/31/14,1511,U,10,11.4,8,13.6,0.35,11,H1.85,8,
33,Cumberland Bay,5/21/15,1020,,1,,,,,9.9,,,
33,Cumberland Bay,5/21/15,1020,U,10,11.6,8.9,13.5,0.38,,2.33,6,0
33,Cumberland Bay,5/29/15,900,U,10,12.2,7.2,14.1,0.36,14.3,2.26,6.5,
33,Cumberland Bay,6/3/15,1020,U,10,10.6,6.3,13.9,0.39,13.6,2.13,5.4,0
33,Cumberland Bay,6/9/15,930,U,7.2,12.7,14.2,14.6,0.4,13.5,2.63,3.6,
33,Cumberland Bay,6/17/15,1028,E,5.4,16.9,8,13.1,0.44,16.5,1.59,2.7,
33,Cumberland Bay,6/17/15,1033,H,COM,8.7,5,13.8,0.39,,,,
33,Cumberland Bay,6/26/15,1028,U,2.4,20.2,9.5,12.8,0.44,20.2,7.31,1.2,307000
33,Cumberland Bay,7/2/15,913,U,6,15.2,7.8,13.6,0.37,,2.88,3,
33,Cumberland Bay,7/17/15,1019,U,7.2,14.9,8.5,14,0.38,21.6,7.02,3.6,7.63E+06
33,Cumberland Bay,7/20/15,940,U,4.6,14.9,8.2,13.7,0.37,22.3,7.73,2.3,
33,Cumberland Bay,8/5/15,902,U,8.6,20.9,7.3,13.4,0.32,22.5,5.18,4.3,
33,Cumberland Bay,8/5/15,1033,U,9.6,13.6,7.2,14.3,0.31,22.8,4.55,4.8,0
33,Cumberland Bay,8/26/15,915,U,6.6,14.6,5,14.1,0.3,23.8,8.17,3.3,
33,Cumberland Bay,8/31/15,1125,U,6.6,14.3,8,14.6,0.29,23.4,7.95,3.3,2.18E+06
33,Cumberland Bay,9/15/15,907,U,10,12.1,6.9,14.3,0.31,22,2.35,7,
33,Cumberland Bay,9/23/15,900,U,10,17.3,7.2,14.3,0.27,20.9,3.68,5.1,
33,Cumberland Bay,9/23/15,1049,U,10,12.7,6.4,14.3,0.25,21.3,3.85,5.7,167000
33,Cumberland Bay,10/7/15,900,U,10,16.2,5.9,15.1,0.32,16.1,4.29,5,
33,Cumberland Bay,10/8/15,1111,U,10,13.6,10.9,14.6,0.36,15.6,2.04,6.9,586000
33,Cumberland Bay,10/27/15,1105,U,9.2,15.7,10.2,14.8,0.36,10.6,2.69,4.6,313000
