StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
50,Missisquoi Bay,9/17/09,1030,U,3,40.7,28.1,7.3,0.37,18.5,2.71,3.4,1.05E+06
50,Missisquoi Bay,9/21/09,1100,U,3,40.7,18.1,7.3,0.3,16.8,5.18,2.2,
50,Missisquoi Bay,10/5/09,1045,U,3,41.4,26.1,7.4,0.4,13.8,7.53,2.2,1.44E+06
50,Missisquoi Bay,4/12/10,1035,U,2.6,41.2,15.5,5.9,0.82,8.2,H7.83,1.3,0
50,Missisquoi Bay,5/4/10,1040,U,3,36.8,19.4,6.5,0.75,12.8,H8.05,1.5,12000
50,Missisquoi Bay,5/18/10,1050,U,2.6,38.6,13.4,6.4,0.77,16.1,H12.8,1.3,0
50,Missisquoi Bay,5/19/10,1051,U,1,29.6,29.1,6.5,0.6,16.2,,1.5,
50,Missisquoi Bay,6/2/10,1050,U,3,40.8,31.6,6.7,0.59,19.8,1.92,1.5,
50,Missisquoi Bay,6/2/10,1050,U,3,39.5,26.1,6.7,0.67,20.2,3,1.6,0
50,Missisquoi Bay,6/15/10,1030,U,3,45.6,16.3,6.4,0.89,18.1,H6.6,1.5,
50,Missisquoi Bay,6/25/10,1050,U,3,46.8,23,6.7,0.92,22.5,9.39,2.6,2.51E+06
50,Missisquoi Bay,7/6/10,1030,U,3,27.7,11.8,6.8,0.71,23.7,6.01,2,
50,Missisquoi Bay,7/14/10,1205,U,3,37.1,22,6.3,0.69,26.1,7.52,2,5.40E+06
50,Missisquoi Bay,7/20/10,1000,U,3,52.8,27,7,0.76,,7.24,3,
50,Missisquoi Bay,7/29/10,1050,U,2.4,52.9,20.4,6.9,0.46,23.8,26.6,1.2,0
50,Missisquoi Bay,8/5/10,1050,U,3,46,11.4,7.1,0.36,,18,1.5,
50,Missisquoi Bay,8/11/10,1045,U,2.4,49,20.8,6.1,0.42,22.8,18.8,1.2,1.96E+07
50,Missisquoi Bay,8/17/10,1013,U,2,51.8,13.6,7.5,0.41,,23.2,1,
50,Missisquoi Bay,8/24/10,1010,U,2,65.4,15,6.3,0.45,21.7,39.4,0.6,2.01E+08
50,Missisquoi Bay,9/1/10,1000,U,2,80.9,11.5,6.3,0.82,23.5,,1,
50,Missisquoi Bay,9/8/10,1035,U,2,72.7,24.8,6.8,0.64,20.6,32.8,1,7.47E+07
50,Missisquoi Bay,10/4/10,1030,U,2,71.4,19.8,6.8,0.55,14.4,27.3,0.5,
50,Missisquoi Bay,10/5/10,1045,U,2,65.2,21,6.5,0.57,14.1,22.3,0.6,3.77E+07
50,Missisquoi Bay,5/12/11,1040,U,2,51.8,26.9,4.5,0.65,13.4,5.37,0.7,0
50,Missisquoi Bay,6/8/11,1145,U,3,39.4,26.4,4.9,0.76,20.2,4.2,1.6,0
50,Missisquoi Bay,6/22/11,1020,U,3,39.2,16.6,5.3,0.72,22.1,8.43,1.5,
50,Missisquoi Bay,6/22/11,1050,U,3,40,29.7,5.4,0.73,22.4,14.2,1.7,2.48E+06
50,Missisquoi Bay,7/8/11,1025,U,3,29.2,29,5.5,0.52,23.5,6.79,2,4.65E+07
50,Missisquoi Bay,7/13/11,950,U,3,45.7,16.9,5.9,0.66,24.5,7.62,1.5,
50,Missisquoi Bay,7/19/11,1040,U,3,46,18.2,5.9,0.6,,13,1.5,
50,Missisquoi Bay,7/20/11,1005,U,3,43.8,24.6,5.7,0.53,24.9,8.88,1.9,7.97E+07
50,Missisquoi Bay,8/1/11,1040,U,3,50.3,22.1,6.4,0.47,24.3,5.84,1.5,
50,Missisquoi Bay,8/12/11,1025,U,3,58.7,34.6,5.9,H0.7,23.4,J9.3,2,7.69E+07
50,Missisquoi Bay,8/17/11,1010,U,2,53,21.8,6.3,0.6,23.5,J19.5,1,
50,Missisquoi Bay,8/26/11,1035,,1,,,,,21.2,,1.5,1.19E+08
50,Missisquoi Bay,9/12/11,1015,U,2,63.2,25.8,H4.7,0.86,19.3,H16.8,1,1.85E+08
50,Missisquoi Bay,9/26/11,1000,U,2,H57.8,H27.8,H5.3,0.69,19,H27.6,1,1.00E+08
50,Missisquoi Bay,10/6/11,1240,U,2,H82.1,H58.5,H5.8,0.99,14.4,,1,
50,Missisquoi Bay,10/14/11,1205,U,2.8,50.9,H28.6,H5.2,0.7,15.4,H15.8,1.4,1.11E+07
50,Missisquoi Bay,11/8/11,1005,U,2.8,49.1,31.7,5.5,0.64,6.5,H4.03,1.4,0
50,Missisquoi Bay,4/13/12,1040,U,2.6,39.8,20.2,6.4,0.89,7.8,H10.2,1.3,0
50,Missisquoi Bay,5/14/12,1050,U,2.6,48.1,16.6,H6,0.81,15.6,H16.25,1.3,0
50,Missisquoi Bay,5/21/12,1220,U,2.8,31.2,9.6,6.2,0.64,19.1,H3.48,1.4,
50,Missisquoi Bay,6/5/12,1030,U,3,56.4,28.5,6.1,0.66,18.4,4.79,1.5,
50,Missisquoi Bay,6/11/12,1010,U,3,55.9,28.7,6.3,0.66,21.6,15.18,1.7,786000
50,Missisquoi Bay,6/20/12,1013,U,3,51.8,14.5,7,0.6,,5.64,2.1,
50,Missisquoi Bay,7/2/12,1130,U,3,52.6,26.4,7.4,0.5,24.1,3.93,1.7,
50,Missisquoi Bay,7/3/12,1120,U,3,51,35.3,7.2,0.5,24,7.32,1.8,950000
50,Missisquoi Bay,7/16/12,1125,U,3,69,33.7,7.2,0.43,25.8,H3.82,2.2,
50,Missisquoi Bay,7/19/12,1140,U,3,66.3,54.1,7.2,0.39,25,H4.11,2.7,5.83E+07
50,Missisquoi Bay,8/2/12,1107,U,3,88.9,53.7,7.4,0.41,25.6,H7.65,1.7,
50,Missisquoi Bay,8/6/12,1020,U,2.8,93.9,55.4,7.3,0.43,25,H13.19,1.4,5.12E+07
50,Missisquoi Bay,8/21/12,1200,U,2.4,H64.5,23.4,7.7,H0.58,23,H32.7,1.2,3.77E+08
50,Missisquoi Bay,8/27/12,1000,U,2,H72.8,H21.4,7.9,H0.67,23.4,H16.25,1,
50,Missisquoi Bay,9/6/12,1130,U,2,97.2,24.7,H8,H0.8,21.8,H30.8,0.5,
50,Missisquoi Bay,9/14/12,1245,U,2,83.4,36.5,7.1,0.57,,H27.51,0.8,1.14E+08
50,Missisquoi Bay,9/26/12,1000,U,2,71,23.9,7.9,0.47,15.7,H11.1,1,
50,Missisquoi Bay,10/11/12,950,U,3,57.4,26.3,8.1,0.48,12.9,H8.98,1.6,
50,Missisquoi Bay,10/11/12,1220,U,3,69.7,32.1,8,0.58,12.8,H15.5,1.6,5.80E+06
50,Missisquoi Bay,5/6/13,1055,U,2.8,43.1,20,6.8,H0.76,15.9,H9.01,1.4,0
50,Missisquoi Bay,5/16/13,1120,U,2,40,12.3,7.1,0.65,15.3,,1,
50,Missisquoi Bay,5/28/13,1120,U,2,,,,,,,,622000
50,Missisquoi Bay,5/30/13,1040,U,2,49.3,33.3,6.2,1.04,14.9,4.19,1,18200
50,Missisquoi Bay,6/12/13,1050,U,3,41,25.1,7.2,1.11,17.7,3.58,1.5,395000
50,Missisquoi Bay,6/24/13,1013,U,3,34.8,11.2,H7.1,1.06,21.8,H8.38,1.5,0
50,Missisquoi Bay,6/24/13,1015,U,3,43.4,14.7,7.4,1.05,21.7,19.35,2.1,0
50,Missisquoi Bay,7/5/13,1027,U,3,23.3,13,H7.3,0.94,,3.74,2.3,1.76E+06
50,Missisquoi Bay,7/15/13,1025,U,3,25.3,14.9,7.9,0.71,26.8,10.97,2.1,1.12E+08
50,Missisquoi Bay,7/17/13,946,U,3,32,12.8,8,0.76,27,8.14,1.5,
50,Missisquoi Bay,7/30/13,1020,U,3,40.2,16,7.7,0.8,23.8,45.03,1.5,1.17E+09
50,Missisquoi Bay,7/31/13,1045,U,2.5,41.6,19.7,7.6,0.77,23.6,5.73,1.3,
50,Missisquoi Bay,8/26/13,1052,U,3,28.8,23,H7.7,H0.46,22,H4.95,2.5,
50,Missisquoi Bay,9/3/13,1010,U,3,36.3,24.6,7.5,H0.46,23.3,H5.96,3,8.65E+06
50,Missisquoi Bay,9/16/13,1055,U,2.5,60.4,37,H7.9,0.62,17.3,H19.77,1.3,
50,Missisquoi Bay,9/27/13,1230,U,2.5,70.2,26.2,7.7,0.58,15.9,H46.85,1.3,
50,Missisquoi Bay,10/9/13,1230,U,3,50.3,31.5,8.1,0.42,15.2,5.87,2.5,
50,Missisquoi Bay,10/11/13,1010,U,3,39.6,28.2,8,0.42,14.8,4.7,3.5,2.15E+06
50,Missisquoi Bay,5/9/14,1035,U,2.6,J33.3,20.8,6,0.81,11.8,9.72,1.3,0
50,Missisquoi Bay,5/12/14,1316,U,2.6,37.5,21.3,6.2,0.8,13.9,9.08,1.3,
50,Missisquoi Bay,6/2/14,1321,U,2.6,43,16.4,7,0.64,18.7,7.48,1.3,
50,Missisquoi Bay,6/2/14,1040,U,2.6,35.1,17.8,6.5,0.65,18.6,9.11,1.3,0
50,Missisquoi Bay,6/20/14,1439,U,3,66.6,24.5,7.7,0.97,21.1,4.19,1.5,
50,Missisquoi Bay,6/23/14,1040,U,3,46.1,34.3,8,0.96,22.4,2.92,2.6,113000
50,Missisquoi Bay,7/9/14,1247,U,2,61.9,25.7,7.7,1.01,23,5.82,1,
50,Missisquoi Bay,7/15/14,955,U,3,35.8,14.5,7.7,0.77,23.7,15.29,2,0
50,Missisquoi Bay,7/21/14,1248,U,3,40.7,11.7,8.1,0.78,23.4,6.44,1.5,
50,Missisquoi Bay,8/5/14,1030,U,2.6,64.7,29.6,8.3,0.68,24,27.84,1.3,1.22E+07
50,Missisquoi Bay,8/6/14,1331,U,3,53.9,18.7,8.5,0.61,23.7,19.22,2,
50,Missisquoi Bay,8/20/14,1020,U,3,68.8,40.9,8.2,0.59,20.6,11.98,1.6,6.04E+07
50,Missisquoi Bay,8/21/14,1308,U,2.6,52.1,21.8,8.3,0.51,22.2,18.57,1.3,
50,Missisquoi Bay,9/12/14,1030,U,2,97.2,16,8.3,0.68,,37.49,1,
50,Missisquoi Bay,9/19/14,1020,U,2.2,86.7,31.6,8.4,0.6,15.2,43.65,1.1,1.35E+07
50,Missisquoi Bay,9/30/14,1000,U,3,61.2,28,8.8,0.43,,7.38,1.8,
50,Missisquoi Bay,10/9/14,950,U,2.8,66.5,50.2,8.9,0.41,,2.16,1.4,1650
50,Missisquoi Bay,10/29/14,1040,U,3,93.5,53.4,9.4,0.54,9.8,H2.7,1.6,
50,Missisquoi Bay,5/4/15,1000,U,3,36.1,17.7,7.1,0.81,,6.45,1.6,0
50,Missisquoi Bay,5/4/15,921,,1,,,,,11.1,,,
50,Missisquoi Bay,5/18/15,1030,U,3,33.6,12.1,7.7,0.6,18.4,14.3,1.7,
50,Missisquoi Bay,6/3/15,938,U,3,48.7,37.5,7.8,0.8,16.3,2.48,1.8,
50,Missisquoi Bay,6/5/15,1000,U,3,53.3,34.3,7.6,0.78,17.4,4.78,1.5,13900
50,Missisquoi Bay,6/16/15,953,U,3,46.6,23.6,6.2,0.86,19.3,1.64,1.5,
50,Missisquoi Bay,7/7/15,1151,U,3,48.4,26.9,7.8,0.89,21.7,9.24,1.5,
50,Missisquoi Bay,7/8/15,1020,U,3,37.1,19.4,7.8,0.85,22.5,8.96,1.7,5.01E+06
50,Missisquoi Bay,7/20/15,1052,U,2.8,43,19.5,8.1,0.74,23.9,18.48,1.4,4.14E+07
50,Missisquoi Bay,7/24/15,1013,U,3,39.1,27.1,7.8,0.71,23,6.68,2.2,
50,Missisquoi Bay,8/4/15,955,U,3,51.4,28.3,7.9,0.6,23.6,18.35,1.5,
50,Missisquoi Bay,8/6/15,1022,U,3,42.8,34.5,7.4,0.6,23.2,2.66,2.2,3.32E+06
50,Missisquoi Bay,8/18/15,1019,U,2.8,72.8,28.5,8.3,0.88,23.7,28.73,1.4,
50,Missisquoi Bay,8/19/15,1024,U,2,56,22,7.8,0.6,25.3,27.63,1,3.17E+08
50,Missisquoi Bay,9/1/15,1000,U,2.4,61,23.6,8.5,0.63,23,26.91,1.2,
50,Missisquoi Bay,9/4/15,1022,U,2.4,61.7,23.9,8,0.52,23.5,25.22,1.2,2.52E+08
50,Missisquoi Bay,9/17/15,1016,U,2.4,76.8,44,8.3,0.64,22.3,14.15,1.2,9.20E+07
50,Missisquoi Bay,9/18/15,1000,U,2,75.8,38.7,8.6,0.63,22.1,16.37,1,
50,Missisquoi Bay,10/7/15,1007,U,2.4,70.1,44.2,8.4,0.59,13.4,7.55,1.2,1.46E+07
50,Missisquoi Bay,10/8/15,1000,U,3,69,43.3,9.1,0.54,13.2,5.03,1.5,
50,Missisquoi Bay,10/21/15,1046,U,3,75.4,44.8,9.1,0.72,9.1,12.28,1.5,2.27E+06
