StationID,Station,Date,Time,Stratum,Depth,TP,DP,Cl,TN,TempC,Chla,Secchi,NP_Cya_bio
36,Isle LaMotte (off Grand Isle),9/25/06,1230,E,13.4,14.4,9.9,14.1,0.4,17.6,4.02,6.7,1.00E+06
36,Isle LaMotte (off Grand Isle),9/25/06,1230,H,COM,14.4,9.9,14.1,0.4,,,,
36,Isle LaMotte (off Grand Isle),5/9/07,1215,U,9,16,8.1,13.1,0.46,6.5,4.22,4.5,0
36,Isle LaMotte (off Grand Isle),5/18/07,1050,U,10,11,7.1,13.7,0.4,5,3.26,6.3,0
36,Isle LaMotte (off Grand Isle),5/31/07,1040,U,8,12,7.7,13.5,0.44,13.2,5.85,3.9,0
36,Isle LaMotte (off Grand Isle),6/6/07,1045,E,7.4,11.8,6.2,13.4,0.46,,4.79,3.7,
36,Isle LaMotte (off Grand Isle),6/6/07,1045,H,COM,11.3,5.3,13.5,0.45,,,,
36,Isle LaMotte (off Grand Isle),6/18/07,1140,E,12,10.1,5.2,13.2,0.35,19.3,2.15,5.9,0
36,Isle LaMotte (off Grand Isle),6/18/07,1200,H,COM,9.9,5.3,13.4,0.44,,,,
36,Isle LaMotte (off Grand Isle),6/25/07,1132,E,10.1,10,6.2,13.3,0.4,,1.56,5.1,
36,Isle LaMotte (off Grand Isle),6/25/07,1140,H,COM,12.3,7.8,13.6,0.47,,,,
36,Isle LaMotte (off Grand Isle),7/10/07,1100,E,9.8,12.1,6.3,13.8,0.39,,2.87,4.9,
36,Isle LaMotte (off Grand Isle),7/10/07,1105,H,COM,10.5,7.1,14.1,0.48,,,,
36,Isle LaMotte (off Grand Isle),7/10/07,1135,E,10,10.4,7,13.6,0.46,18.7,4.29,5.1,4.50E+06
36,Isle LaMotte (off Grand Isle),7/10/07,1205,H,COM,8,6,13.8,0.47,,,,
36,Isle LaMotte (off Grand Isle),7/30/07,1025,E,14.6,13.8,8.2,13.5,0.4,,0.74,7.3,
36,Isle LaMotte (off Grand Isle),7/30/07,1030,H,COM,10.5,8.5,13.9,0.48,,,,
36,Isle LaMotte (off Grand Isle),8/2/07,1030,E,10,16.7,7.9,13.2,0.4,23.9,2.89,4.9,656000
36,Isle LaMotte (off Grand Isle),8/2/07,1100,H,COM,9.4,6.5,13.8,0.51,,,,
36,Isle LaMotte (off Grand Isle),8/9/07,1030,E,13.8,13.8,8.4,13,0.37,,19.9,6.9,
36,Isle LaMotte (off Grand Isle),8/9/07,1032,H,COM,9.9,8.7,13.8,0.48,,,,
36,Isle LaMotte (off Grand Isle),8/27/07,1300,E,14,11.2,6.2,13.9,0.35,20.7,2.84,7.1,5.87E+06
36,Isle LaMotte (off Grand Isle),8/27/07,1200,H,COM,11,8.1,14.2,0.49,,,,
36,Isle LaMotte (off Grand Isle),9/13/07,1110,E,13,13,8.1,13.5,0.34,,2.9,6.5,
36,Isle LaMotte (off Grand Isle),9/13/07,1115,H,COM,10.2,7.8,13.8,0.43,,,,
36,Isle LaMotte (off Grand Isle),10/4/07,1050,E,11,13.3,8.6,13.9,0.34,17.6,2.73,6.5,1.25E+06
36,Isle LaMotte (off Grand Isle),10/4/07,1130,H,COM,11.8,8.4,14.1,0.46,,,,
36,Isle LaMotte (off Grand Isle),10/17/07,1145,E,13,11,7.4,13.3,0.34,14.5,1.86,6.5,294000
36,Isle LaMotte (off Grand Isle),10/17/07,1220,H,COM,11,8.3,13.9,0.48,,,,
36,Isle LaMotte (off Grand Isle),5/12/08,1105,U,11,12.2,9.3,13.4,0.42,10,2.17,5.4,0
36,Isle LaMotte (off Grand Isle),5/22/08,1110,U,9,11.2,6.5,13.3,0.43,9.6,3.27,4.5,0
36,Isle LaMotte (off Grand Isle),6/5/08,1125,U,12,8.8,5.5,13.8,0.43,14,2.25,5.8,0
36,Isle LaMotte (off Grand Isle),6/10/08,1110,E,11.1,12.4,5.2,13.4,0.38,,2.1,5.6,
36,Isle LaMotte (off Grand Isle),6/10/08,1120,H,COM,11.6,6.3,14.3,0.42,,,,
36,Isle LaMotte (off Grand Isle),6/24/08,1025,E,14,12.1,5.7,13.9,0.4,18.6,1.36,7,
36,Isle LaMotte (off Grand Isle),6/24/08,1040,H,COM,10.8,5.5,14.7,0.5,,,,
36,Isle LaMotte (off Grand Isle),7/10/08,1045,E,7,19.2,9.1,14.2,0.4,22.5,7.35,3.5,0
36,Isle LaMotte (off Grand Isle),7/10/08,1115,H,COM,10.2,5.8,14.6,0.49,,,,
36,Isle LaMotte (off Grand Isle),7/11/08,1210,E,7.8,20.7,6.7,13.7,0.39,22.5,6.53,3.9,
36,Isle LaMotte (off Grand Isle),7/11/08,1228,H,COM,10.8,7,14.3,0.51,,,,
36,Isle LaMotte (off Grand Isle),7/22/08,915,E,10.3,14.9,6.1,13,0.35,22.8,2.37,5.2,
36,Isle LaMotte (off Grand Isle),7/22/08,930,H,COM,12.1,8.1,14.6,0.48,,,,
36,Isle LaMotte (off Grand Isle),8/4/08,1058,E,11,13.6,7.7,13.8,0.46,22.7,1.19,5.5,
36,Isle LaMotte (off Grand Isle),8/4/08,1115,H,COM,12,8.7,14.4,0.47,,,,
36,Isle LaMotte (off Grand Isle),8/12/08,1115,E,9,15.4,9.4,13.4,0.34,22.3,2.43,4.6,3.82E+06
36,Isle LaMotte (off Grand Isle),8/12/08,1145,H,COM,16.5,11.3,14.3,0.47,,,,
36,Isle LaMotte (off Grand Isle),8/15/08,912,E,10,14.9,6.1,13.8,0.34,22.2,4.37,5,
36,Isle LaMotte (off Grand Isle),8/15/08,928,H,COM,13.2,11.2,14.5,0.49,,,,
36,Isle LaMotte (off Grand Isle),8/29/08,1110,E,8.5,13.8,7.3,13.3,0.31,20.6,4.17,4.2,8.75E+06
36,Isle LaMotte (off Grand Isle),8/29/08,1150,H,COM,12.9,7.8,14.3,0.45,,,,
36,Isle LaMotte (off Grand Isle),9/2/08,1119,E,10,16.5,5.6,14.3,0.34,21.3,2.24,5,
36,Isle LaMotte (off Grand Isle),9/2/08,1135,H,COM,13.2,10,14.9,0.5,,,,
36,Isle LaMotte (off Grand Isle),9/22/08,1120,E,11,13.6,7.4,13.4,0.34,17.6,3.5,5.5,2.34E+06
36,Isle LaMotte (off Grand Isle),9/22/08,1155,H,COM,14.8,10.3,14.4,0.47,,,,
36,Isle LaMotte (off Grand Isle),10/10/08,1055,U,11,11.3,6.6,14,0.34,15,4.44,5.6,5.34E+06
36,Isle LaMotte (off Grand Isle),4/20/09,1105,U,12,11.9,7.6,13.9,0.44,3.5,2.3,6,53300
36,Isle LaMotte (off Grand Isle),5/5/09,1145,U,14.8,14.2,9.6,13.6,0.43,8.3,2.82,7.4,0
36,Isle LaMotte (off Grand Isle),5/20/09,1105,U,9,11.3,6.5,13.6,0.41,9.4,3.81,4.5,0
36,Isle LaMotte (off Grand Isle),6/4/09,1125,U,14,10.6,5.9,13.8,0.38,12.8,1.49,7,0
36,Isle LaMotte (off Grand Isle),6/8/09,1105,E,COM,,,,,,,5.3,
36,Isle LaMotte (off Grand Isle),6/23/09,1120,U,11,13.9,7.2,14.3,0.42,11.3,0.99,5.5,3890
36,Isle LaMotte (off Grand Isle),7/8/09,1300,E,10.8,17.5,6.9,13.6,0.35,19.4,2.85,5.4,
36,Isle LaMotte (off Grand Isle),7/8/09,1321,H,COM,8.5,8,14.4,0.44,,,,
36,Isle LaMotte (off Grand Isle),7/10/09,1110,E,9.6,12.7,6.4,13.7,0.34,,2.97,4.8,296000
36,Isle LaMotte (off Grand Isle),7/10/09,1135,H,COM,7.1,5.8,14.3,0.43,,,,
36,Isle LaMotte (off Grand Isle),7/21/09,922,E,10.6,12.4,6.2,13.7,0.34,20.4,5.81,5.3,
36,Isle LaMotte (off Grand Isle),7/21/09,952,H,COM,8.2,7,14.4,0.45,,,,
36,Isle LaMotte (off Grand Isle),7/27/09,1130,E,8.8,11.8,6.1,13.8,0.31,21.6,2.07,4.4,0
36,Isle LaMotte (off Grand Isle),7/27/09,1200,H,COM,8.4,5.1,14.3,0.42,,,,
36,Isle LaMotte (off Grand Isle),8/5/09,910,E,11.2,12.1,7,13.7,0.3,22,1.94,5.6,
36,Isle LaMotte (off Grand Isle),8/5/09,934,H,COM,10.8,10.2,14.4,0.46,,,,
36,Isle LaMotte (off Grand Isle),8/10/09,1125,E,11.2,13.2,6.1,13.8,0.29,21.5,2.01,5.6,
36,Isle LaMotte (off Grand Isle),8/10/09,1203,H,COM,12.8,7.2,14.3,0.4,,,,2.46E+06
36,Isle LaMotte (off Grand Isle),8/28/09,1105,E,10,16.8,9.1,13.5,0.27,22.8,3.46,5,9.20E+06
36,Isle LaMotte (off Grand Isle),8/28/09,1135,H,COM,14,8.4,14.5,0.45,,,,
36,Isle LaMotte (off Grand Isle),9/16/09,1120,E,11,13.5,7.1,13.8,0.29,19.3,3.23,5.5,7.09E+06
36,Isle LaMotte (off Grand Isle),9/16/09,1150,H,COM,13.2,9.8,14.4,0.43,,,,
36,Isle LaMotte (off Grand Isle),4/15/10,1105,U,13.2,13,9.4,13.5,0.38,4.6,H1.89,6.6,0
36,Isle LaMotte (off Grand Isle),5/11/10,1035,U,12.6,11.8,8.4,13.6,0.4,7,H2.13,6.3,0
36,Isle LaMotte (off Grand Isle),5/20/10,1230,U,1,13,7.7,13.9,0.39,11.4,,3.5,
36,Isle LaMotte (off Grand Isle),5/24/10,1120,U,7.2,10.1,5.8,13.8,0.37,13.2,H3.76,3.6,0
36,Isle LaMotte (off Grand Isle),6/3/10,1230,U,7,10.5,6,13.3,0.37,16,H3.65,3.5,
36,Isle LaMotte (off Grand Isle),6/9/10,1225,E,11,10.6,6.1,13.2,0.37,12.4,1.16,5.5,0
36,Isle LaMotte (off Grand Isle),6/9/10,1300,H,COM,9.9,8.5,13.5,0.39,,,,
36,Isle LaMotte (off Grand Isle),6/21/10,1000,E,11,11.1,7.1,13.5,0.34,,2.27,5.5,
36,Isle LaMotte (off Grand Isle),6/21/10,1030,H,COM,10.6,9.9,13.9,0.39,,,,
36,Isle LaMotte (off Grand Isle),7/2/10,1110,E,10,15.2,9.4,13,0.31,19.7,3.13,5,285000
36,Isle LaMotte (off Grand Isle),7/2/10,1140,H,COM,8.4,6.8,13.9,0.35,,,,
36,Isle LaMotte (off Grand Isle),7/8/10,1045,E,11,14.2,5.4,14,0.33,23.8,3.06,5.5,
36,Isle LaMotte (off Grand Isle),7/8/10,1120,H,COM,J7.1,5.2,13.9,0.4,,,,
36,Isle LaMotte (off Grand Isle),7/15/10,1055,E,14.2,17.9,H7.6,12.8,0.29,24.9,2.58,7.1,674000
36,Isle LaMotte (off Grand Isle),7/15/10,1125,H,COM,9.4,H5.8,13.9,0.4,,,,
36,Isle LaMotte (off Grand Isle),7/20/10,1230,E,8,15.3,<5,13.6,0.31,,4.93,4,
36,Isle LaMotte (off Grand Isle),7/20/10,1250,H,COM,8.2,5.2,14,0.41,,,,
36,Isle LaMotte (off Grand Isle),7/30/10,1050,E,9,13.2,6.6,13.8,0.35,22.1,3.35,4.5,0
36,Isle LaMotte (off Grand Isle),7/30/10,1120,H,COM,9.9,6.5,14.1,0.41,,,,
36,Isle LaMotte (off Grand Isle),8/9/10,930,E,8,15.1,<5,13.4,0.29,,2.6,4,
36,Isle LaMotte (off Grand Isle),8/9/10,950,H,COM,12.7,7.6,13.9,0.36,,,,
36,Isle LaMotte (off Grand Isle),8/12/10,1135,E,7.4,15.5,7.4,13.3,0.2,22.8,6.41,3.7,355000
36,Isle LaMotte (off Grand Isle),8/12/10,1200,H,COM,10.1,7.4,14,0.35,,,,
36,Isle LaMotte (off Grand Isle),8/18/10,1400,E,10,15.9,8.8,13.2,0.15,,4.7,5,
36,Isle LaMotte (off Grand Isle),8/18/10,1425,H,COM,12.7,10.5,13.8,0.3,,,,
36,Isle LaMotte (off Grand Isle),8/26/10,1105,E,8.2,15.1,10.3,13.2,0.22,22.4,5.43,4.1,2.93E+06
36,Isle LaMotte (off Grand Isle),8/26/10,1140,H,COM,10.5,10.4,13.8,0.36,,,,
36,Isle LaMotte (off Grand Isle),9/9/10,1220,E,11.2,18.3,8.4,13.2,0.29,21.6,4.58,5.6,
36,Isle LaMotte (off Grand Isle),9/9/10,1240,H,COM,13.4,11.4,13.8,0.42,,,,
36,Isle LaMotte (off Grand Isle),9/20/10,1430,E,11,13.7,9.7,13.8,0.28,18.2,4.97,5.5,
36,Isle LaMotte (off Grand Isle),9/20/10,1500,H,COM,13.9,13.6,14.3,0.43,,,,
36,Isle LaMotte (off Grand Isle),9/20/10,1130,E,9.8,14.3,7.1,13.6,0.25,18.1,5.14,4.9,1.32E+07
36,Isle LaMotte (off Grand Isle),9/20/10,1155,H,COM,13,8.7,14,0.4,,,,
36,Isle LaMotte (off Grand Isle),6/6/11,1030,E,4.2,29.7,9.2,11.9,0.39,13.5,5.19,2.1,14600
36,Isle LaMotte (off Grand Isle),6/6/11,1110,H,COM,28.9,10.2,13.5,0.42,,,,
36,Isle LaMotte (off Grand Isle),6/7/11,945,U,6,13.6,8.6,12.9,0.43,15.4,3.35,3,
36,Isle LaMotte (off Grand Isle),6/16/11,1220,E,4,17.5,10.3,11.7,0.39,16,2.91,2,
36,Isle LaMotte (off Grand Isle),6/16/11,1230,H,COM,23,15.4,13.3,0.41,,,,
36,Isle LaMotte (off Grand Isle),6/27/11,1120,E,11.2,14.9,10.4,12,0.38,18.9,0.54,5.6,0
36,Isle LaMotte (off Grand Isle),6/27/11,1150,H,COM,12.7,10.2,13.1,0.41,,,,
36,Isle LaMotte (off Grand Isle),7/8/11,1000,E,7,16.8,7.6,12.1,0.34,21.3,3.8,3.5,
36,Isle LaMotte (off Grand Isle),7/8/11,1030,H,COM,14.6,9.5,13.5,0.39,,,,
36,Isle LaMotte (off Grand Isle),7/11/11,1140,E,7.2,28.6,15.4,12.2,0.34,21.5,4.63,3.6,0
36,Isle LaMotte (off Grand Isle),7/11/11,1215,H,COM,13.1,12,12.8,0.39,,,,
36,Isle LaMotte (off Grand Isle),7/22/11,1006,E,5,16.4,7.5,12.6,0.3,23.5,3.45,2.5,
36,Isle LaMotte (off Grand Isle),7/22/11,1027,H,COM,19.3,11.7,13.4,0.46,,,,
36,Isle LaMotte (off Grand Isle),8/5/11,1013,E,7,20.5,6.3,11.7,0.38,23.6,J6.33,3.5,
36,Isle LaMotte (off Grand Isle),8/5/11,1030,H,COM,15.9,10.7,13.2,0.44,,,,
36,Isle LaMotte (off Grand Isle),8/8/11,1115,E,7.4,13,7.4,12.7,0.32,23.2,J5.23,3.7,3.29E+06
36,Isle LaMotte (off Grand Isle),8/8/11,1200,H,COM,15.6,12.1,13.5,0.4,,,,
36,Isle LaMotte (off Grand Isle),8/31/11,1025,U,2,H22.7,H10.8,H12.8,H0.39,17.9,H3.54,1,
36,Isle LaMotte (off Grand Isle),9/1/11,1000,E,1,H20.3,,H12.2,,18.1,,0.9,1.57E+08
36,Isle LaMotte (off Grand Isle),9/1/11,1030,H,COM,H19.1,,H12.7,,,,,
36,Isle LaMotte (off Grand Isle),9/19/11,1040,U,9.8,14.2,9.2,H13,0.36,17.9,H4.21,4.9,3.82E+06
36,Isle LaMotte (off Grand Isle),10/6/11,1055,U,10,H15.3,H10.5,H12.6,0.43,13.9,H2.11,5,1.42E+06
36,Isle LaMotte (off Grand Isle),10/25/11,1016,U,8,15.2,7.8,H12.1,0.39,13.9,H1.28,4,
36,Isle LaMotte (off Grand Isle),10/26/11,1025,E,13.2,13.1,8.9,H12.2,0.39,13.6,H1.5,6.6,413000
36,Isle LaMotte (off Grand Isle),10/26/11,1055,H,COM,16.3,12.3,H12.8,0.45,,,,
36,Isle LaMotte (off Grand Isle),4/20/12,1100,U,10.2,12.5,7.8,12.5,0.33,6.6,H4.44,5.1,9850
36,Isle LaMotte (off Grand Isle),5/16/12,1036,U,7.2,11,5.8,12,0.39,9.6,H5.03,3.6,
36,Isle LaMotte (off Grand Isle),6/1/12,1125,E,8.8,9.9,5.4,11.6,0.36,17.3,2.45,4.4,295000
36,Isle LaMotte (off Grand Isle),6/1/12,1210,H,COM,10.6,5.3,12.3,0.4,,,,
36,Isle LaMotte (off Grand Isle),6/6/12,1130,E,11.4,12.6,<5,11.6,0.31,16.5,1.6,5.7,
36,Isle LaMotte (off Grand Isle),6/6/12,1140,H,COM,9.8,5.2,12.4,0.41,,,,
36,Isle LaMotte (off Grand Isle),6/22/12,1100,E,6.6,15.1,6.2,12.3,0.34,21.9,4.83,3.3,0
36,Isle LaMotte (off Grand Isle),6/22/12,1130,H,COM,8,<5,12.9,0.41,,,,
36,Isle LaMotte (off Grand Isle),6/25/12,1115,U,7,14.1,5.9,12.6,0.39,21.2,4.14,3.5,
36,Isle LaMotte (off Grand Isle),7/11/12,1030,E,8,16.1,<5,12.5,0.3,22.2,4,4,
36,Isle LaMotte (off Grand Isle),7/11/12,1045,H,COM,9,<5,12.7,0.44,,,,
36,Isle LaMotte (off Grand Isle),7/13/12,1155,E,6.8,14.7,6.7,12.8,0.32,23.2,9.1,3.4,184000
36,Isle LaMotte (off Grand Isle),7/13/12,1220,H,COM,8.3,6.2,12.8,0.41,,,,
36,Isle LaMotte (off Grand Isle),7/19/12,945,E,9,16.4,5.6,12.4,0.31,23.8,H3.59,4.5,
36,Isle LaMotte (off Grand Isle),7/19/12,1015,H,COM,9.3,5.4,12.9,0.42,,,,
36,Isle LaMotte (off Grand Isle),8/1/12,1030,E,9,14.3,7.6,12.7,0.28,23.2,H2.67,4.5,1.87E+06
36,Isle LaMotte (off Grand Isle),8/1/12,1130,H,COM,9,7.8,12.9,0.39,,,,
36,Isle LaMotte (off Grand Isle),8/9/12,1012,E,7,H14.8,7.1,12.6,H0.24,24.3,H5.58,3.5,
36,Isle LaMotte (off Grand Isle),8/9/12,1030,H,COM,H9.7,7.8,12.8,H0.38,,,,
36,Isle LaMotte (off Grand Isle),8/14/12,1135,E,9.8,20.5,8.5,12.8,H0.3,24.2,H5.64,4.9,3.73E+06
36,Isle LaMotte (off Grand Isle),8/14/12,1205,H,COM,10.7,8.3,12.9,H0.39,,,,
36,Isle LaMotte (off Grand Isle),8/24/12,1040,E,10.6,H16.6,H6.4,12.9,H0.25,23.5,H3.67,5.3,
36,Isle LaMotte (off Grand Isle),8/24/12,1055,H,COM,H9.6,H7.2,12.7,H0.38,,,,
36,Isle LaMotte (off Grand Isle),9/7/12,1100,E,11.6,14.9,6.5,12.4,H0.25,,H4.08,5.8,1.02E+07
36,Isle LaMotte (off Grand Isle),9/7/12,1130,H,COM,11.4,8.1,12.3,H0.36,,,,
36,Isle LaMotte (off Grand Isle),9/11/12,1000,E,9.4,15,6.2,H12.8,H0.28,20.6,H3.61,4.7,
36,Isle LaMotte (off Grand Isle),9/11/12,1028,H,COM,9.8,6.8,H12.9,H0.39,,,,
36,Isle LaMotte (off Grand Isle),9/24/12,1430,E,6,H14.4,H7.3,H12.9,0.24,18.5,H3.1,3,
36,Isle LaMotte (off Grand Isle),9/24/12,1440,H,COM,H11,H8.2,H13,0.38,,,,
36,Isle LaMotte (off Grand Isle),10/3/12,1100,U,13.8,12.8,8.2,12.7,0.33,16.7,H3.7,6.9,2.06E+06
36,Isle LaMotte (off Grand Isle),10/17/12,945,U,13,14.4,9.2,12.8,0.4,13.8,1.83,6.5,
36,Isle LaMotte (off Grand Isle),10/24/12,1120,U,14.6,12.2,H9.5,12.9,H0.34,13.1,1.71,7.3,229000
36,Isle LaMotte (off Grand Isle),5/1/13,1115,U,13,9.5,5.6,12.8,0.31,6.2,H3.49,6.5,0
36,Isle LaMotte (off Grand Isle),5/17/13,1100,U,11.8,9.8,5.2,13.4,0.33,10.3,4.24,5.9,98400
36,Isle LaMotte (off Grand Isle),5/30/13,1020,U,7,9.7,<5,13.1,0.38,9.7,3.86,3.5,206000
36,Isle LaMotte (off Grand Isle),6/14/13,1020,U,9,8.8,6.3,12.5,0.33,14.9,3.96,4.5,
36,Isle LaMotte (off Grand Isle),6/21/13,1120,E,8.6,11,7.5,12.6,0.31,16.4,2.96,4.3,271000
36,Isle LaMotte (off Grand Isle),6/21/13,1220,H,COM,6.3,5.5,13.4,0.42,,,,
36,Isle LaMotte (off Grand Isle),6/25/13,1119,E,6,14,5.9,12.1,0.35,18.5,8.22,3,
36,Isle LaMotte (off Grand Isle),6/25/13,1125,H,COM,9.4,5.8,12.5,0.41,,,,
36,Isle LaMotte (off Grand Isle),7/9/13,1120,E,8.4,22.6,10.1,H12.3,0.35,23,3.49,4.2,567000
36,Isle LaMotte (off Grand Isle),7/9/13,1155,H,COM,13,6.6,H13.6,0.36,,,,
36,Isle LaMotte (off Grand Isle),7/11/13,1140,E,3.5,17.2,8.3,H12,0.36,21.8,4.83,1.8,
36,Isle LaMotte (off Grand Isle),7/11/13,1200,H,COM,9.5,5.4,H13.5,0.36,,,,
36,Isle LaMotte (off Grand Isle),7/18/13,1030,E,10.5,17,6.8,12.2,0.29,25.5,4.33,5.3,
36,Isle LaMotte (off Grand Isle),7/18/13,1035,H,COM,7.7,5.7,13.5,0.29,,,,
36,Isle LaMotte (off Grand Isle),7/29/13,1105,E,7.2,17.2,7.9,12.4,0.39,22.2,13.18,3.6,1.28E+06
36,Isle LaMotte (off Grand Isle),7/29/13,1135,H,COM,9.3,8,13.6,0.4,,,,
36,Isle LaMotte (off Grand Isle),8/2/13,1049,E,6.5,14.9,7,12.2,0.37,22.1,H8.95,3.3,
36,Isle LaMotte (off Grand Isle),8/2/13,1101,H,COM,9.9,6.3,13.1,0.4,,,,
36,Isle LaMotte (off Grand Isle),8/29/13,1107,E,8,13.5,10,12.3,H0.28,22,H5.69,4,
36,Isle LaMotte (off Grand Isle),8/29/13,1119,H,COM,9,8,13.3,H0.42,,,,
36,Isle LaMotte (off Grand Isle),9/17/13,1044,E,15,10.8,8.1,H13.3,0.46,17.6,H3.84,7.5,
36,Isle LaMotte (off Grand Isle),9/17/13,1050,H,COM,17,8.3,H12.6,0.49,,,,
36,Isle LaMotte (off Grand Isle),9/18/13,1115,E,11.6,12.7,7.5,H12.4,H0.29,17.2,H6.81,5.8,1.09E+06
36,Isle LaMotte (off Grand Isle),9/18/13,1155,H,COM,9,7.3,H12.9,H0.36,,,,
36,Isle LaMotte (off Grand Isle),9/27/13,1000,U,11,9.9,J7.8,13.2,0.31,16.1,H4.2,5.5,1.27E+06
36,Isle LaMotte (off Grand Isle),10/9/13,1019,U,16,J12.1,8.6,13.3,0.36,15.4,1.95,8,1.10E+06
36,Isle LaMotte (off Grand Isle),5/13/14,1224,U,9.4,11.2,7.1,13.2,0.42,6.3,2.63,4.7,
36,Isle LaMotte (off Grand Isle),5/13/14,1230,U,10,12.5,8.7,13,0.43,7.1,5.26,5,0
36,Isle LaMotte (off Grand Isle),6/4/14,1521,U,7.6,15,16.7,13.6,0.4,14.2,2.15,3.8,
36,Isle LaMotte (off Grand Isle),6/5/14,1135,U,10.6,11.3,6.3,13.5,0.34,14.6,2.88,5.3,23500
36,Isle LaMotte (off Grand Isle),6/17/14,1154,E,11,11.5,5.6,13.1,0.38,18.5,1.43,5.5,
36,Isle LaMotte (off Grand Isle),6/17/14,940,H,COM,9.1,7.4,14,0.44,,,,
36,Isle LaMotte (off Grand Isle),7/3/14,1110,E,16,15,6.7,13,0.4,20.9,1.21,8,195000
36,Isle LaMotte (off Grand Isle),7/3/14,1140,H,COM,12.8,6.6,13.6,0.44,,,,
36,Isle LaMotte (off Grand Isle),7/10/14,1234,E,9,13.6,5,13.1,0.36,19.6,4.29,4.5,
36,Isle LaMotte (off Grand Isle),7/10/14,1015,H,COM,11,6.4,13.4,0.41,,,,
36,Isle LaMotte (off Grand Isle),7/17/14,1237,E,8.6,15.5,5,13.7,0.4,21.6,5.31,4.3,
36,Isle LaMotte (off Grand Isle),7/17/14,1013,H,COM,11.8,7.8,13.8,0.45,,,,
36,Isle LaMotte (off Grand Isle),7/25/14,1045,E,8.6,13.1,7.7,13.2,0.35,22.5,4.18,4.3,0
36,Isle LaMotte (off Grand Isle),7/25/14,1120,H,COM,9.8,7.5,13.9,0.45,,,,
36,Isle LaMotte (off Grand Isle),8/4/14,1238,E,9,18.8,5,13.9,0.41,21.7,2.89,4.5,
36,Isle LaMotte (off Grand Isle),8/4/14,1010,H,COM,12,8.4,14.2,0.39,,,,
